ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
8783;Produto 8783;capa para celular 8783;727.04;57;8;1
8784;Produto 8784;capa para celular 8784;348.41;348;7;4
8785;Produto 8785;capa para celular 8785;309.31;262;1;3
8786;Produto 8786;capa para celular 8786;836.12;370;10;3
8787;Produto 8787;capa para celular 8787;743.88;149;4;1
8788;Produto 8788;capa para celular 8788;645.1;236;7;5
8789;Produto 8789;capa para celular 8789;634.89;118;8;3
8790;Produto 8790;capa para celular 8790;158.32;50;1;5
8791;Produto 8791;capa para celular 8791;655.07;299;9;4
8792;Produto 8792;capa para celular 8792;708.85;197;4;4
8793;Produto 8793;capa para celular 8793;710.61;259;6;4
8794;Produto 8794;capa para celular 8794;750.1;412;3;5
8795;Produto 8795;capa para celular 8795;95.69;321;3;4
8796;Produto 8796;capa para celular 8796;688.49;127;6;5
8797;Produto 8797;capa para celular 8797;351.69;51;3;4
8798;Produto 8798;capa para celular 8798;853.73;113;10;2
8799;Produto 8799;capa para celular 8799;437.34;64;7;5
8800;Produto 8800;capa para celular 8800;452.4;8;6;4
8801;Produto 8801;capa para celular 8801;186.75;462;5;1
8802;Produto 8802;capa para celular 8802;615.11;206;9;4
8803;Produto 8803;capa para celular 8803;365.28;134;1;5
8804;Produto 8804;capa para celular 8804;831.99;382;10;2
8805;Produto 8805;capa para celular 8805;550.8;356;3;2
8806;Produto 8806;capa para celular 8806;579.66;238;6;3
8807;Produto 8807;capa para celular 8807;321.89;106;4;3
8808;Produto 8808;capa para celular 8808;163.62;321;7;1
8809;Produto 8809;capa para celular 8809;44.71;106;4;2
8810;Produto 8810;capa para celular 8810;804.88;63;9;5
8811;Produto 8811;capa para celular 8811;475.08;288;1;2
8812;Produto 8812;capa para celular 8812;759.82;22;9;1
8813;Produto 8813;capa para celular 8813;991.33;80;4;5
8814;Produto 8814;capa para celular 8814;886.96;359;10;2
8815;Produto 8815;capa para celular 8815;649.23;135;5;2
8816;Produto 8816;capa para celular 8816;605.12;138;5;5
8817;Produto 8817;capa para celular 8817;301.11;135;8;1
8818;Produto 8818;capa para celular 8818;58.15;52;6;2
8819;Produto 8819;capa para celular 8819;579.41;287;9;1
8820;Produto 8820;capa para celular 8820;308.81;321;8;2
8821;Produto 8821;capa para celular 8821;109.89;232;9;4
8822;Produto 8822;capa para celular 8822;925.47;3;1;5
8823;Produto 8823;capa para celular 8823;562.83;164;5;5
8824;Produto 8824;capa para celular 8824;156.55;360;8;3
8825;Produto 8825;capa para celular 8825;887.56;363;2;3
8826;Produto 8826;capa para celular 8826;261.47;28;4;2
8827;Produto 8827;capa para celular 8827;266.94;460;4;1
8828;Produto 8828;capa para celular 8828;957.08;138;3;2
8829;Produto 8829;capa para celular 8829;466.34;431;3;5
8830;Produto 8830;capa para celular 8830;126.49;333;9;3
8831;Produto 8831;capa para celular 8831;414.74;166;6;1
8832;Produto 8832;capa para celular 8832;836.82;133;3;3
8833;Produto 8833;capa para celular 8833;769.65;62;7;3
8834;Produto 8834;capa para celular 8834;909.14;388;7;5
8835;Produto 8835;capa para celular 8835;671.39;386;5;1
8836;Produto 8836;capa para celular 8836;926.06;45;3;2
8837;Produto 8837;capa para celular 8837;88.61;403;3;3
8838;Produto 8838;capa para celular 8838;449.34;205;3;5
8839;Produto 8839;capa para celular 8839;363.62;165;10;3
8840;Produto 8840;capa para celular 8840;433.36;413;1;4
8841;Produto 8841;capa para celular 8841;58.23;293;1;2
8842;Produto 8842;capa para celular 8842;355.31;245;5;3
8843;Produto 8843;capa para celular 8843;463.24;45;9;4
8844;Produto 8844;capa para celular 8844;181.66;440;3;2
8845;Produto 8845;capa para celular 8845;340.84;456;1;2
8846;Produto 8846;capa para celular 8846;622.5;296;6;4
8847;Produto 8847;capa para celular 8847;743.02;13;10;3
8848;Produto 8848;capa para celular 8848;45.72;255;3;4
8849;Produto 8849;capa para celular 8849;873.48;271;5;2
8850;Produto 8850;capa para celular 8850;331.34;264;1;3
8851;Produto 8851;capa para celular 8851;252.2;25;1;1
8852;Produto 8852;capa para celular 8852;440.01;77;2;2
8853;Produto 8853;capa para celular 8853;999.03;218;3;1
8854;Produto 8854;capa para celular 8854;590.69;61;2;3
8855;Produto 8855;capa para celular 8855;506.82;119;3;4
8856;Produto 8856;capa para celular 8856;32.33;180;2;3
8857;Produto 8857;capa para celular 8857;737.07;291;7;1
8858;Produto 8858;capa para celular 8858;454.04;196;2;4
8859;Produto 8859;capa para celular 8859;697.66;114;1;2
8860;Produto 8860;capa para celular 8860;751.72;62;8;2
8861;Produto 8861;capa para celular 8861;592.41;117;10;3
8862;Produto 8862;capa para celular 8862;454.36;357;8;5
8863;Produto 8863;capa para celular 8863;855.85;380;3;2
8864;Produto 8864;capa para celular 8864;61.95;149;2;3
8865;Produto 8865;capa para celular 8865;581.36;133;4;2
8866;Produto 8866;capa para celular 8866;497.75;190;6;1
8867;Produto 8867;capa para celular 8867;243.92;415;3;3
8868;Produto 8868;capa para celular 8868;830.18;305;6;2
8869;Produto 8869;capa para celular 8869;614.93;201;4;4
8870;Produto 8870;capa para celular 8870;671.55;495;9;3
8871;Produto 8871;capa para celular 8871;626.02;20;6;3
8872;Produto 8872;capa para celular 8872;349.5;118;6;3
8873;Produto 8873;capa para celular 8873;71.8;192;1;4
8874;Produto 8874;capa para celular 8874;849.4;361;1;2
8875;Produto 8875;capa para celular 8875;652.79;227;5;3
8876;Produto 8876;capa para celular 8876;114.24;37;3;4
8877;Produto 8877;capa para celular 8877;308.23;360;9;3
8878;Produto 8878;capa para celular 8878;307.6;144;5;1
8879;Produto 8879;capa para celular 8879;788.59;279;7;3
8880;Produto 8880;capa para celular 8880;341.6;77;1;1
8881;Produto 8881;capa para celular 8881;837.0;320;2;1
8882;Produto 8882;capa para celular 8882;411.97;460;5;5
8883;Produto 8883;capa para celular 8883;312.69;34;9;4
8884;Produto 8884;capa para celular 8884;735.8;112;4;1
8885;Produto 8885;capa para celular 8885;803.1;52;10;1
8886;Produto 8886;capa para celular 8886;675.19;166;6;4
8887;Produto 8887;capa para celular 8887;289.61;64;3;4
8888;Produto 8888;capa para celular 8888;247.85;20;2;2
8889;Produto 8889;capa para celular 8889;428.8;45;6;2
8890;Produto 8890;capa para celular 8890;173.06;190;6;1
8891;Produto 8891;capa para celular 8891;452.67;132;9;3
8892;Produto 8892;capa para celular 8892;287.64;419;7;5
8893;Produto 8893;capa para celular 8893;163.39;23;4;3
8894;Produto 8894;capa para celular 8894;398.17;7;8;1
8895;Produto 8895;capa para celular 8895;575.43;421;2;5
8896;Produto 8896;capa para celular 8896;676.94;122;9;1
8897;Produto 8897;capa para celular 8897;597.24;153;1;2
8898;Produto 8898;capa para celular 8898;841.33;303;9;2
8899;Produto 8899;capa para celular 8899;252.33;225;1;1
8900;Produto 8900;capa para celular 8900;469.99;463;3;2
8901;Produto 8901;capa para celular 8901;251.45;364;4;1
8902;Produto 8902;capa para celular 8902;811.93;326;7;1
8903;Produto 8903;capa para celular 8903;506.4;7;9;2
8904;Produto 8904;capa para celular 8904;498.58;259;6;5
8905;Produto 8905;capa para celular 8905;87.4;38;9;3
8906;Produto 8906;capa para celular 8906;973.5;262;3;4
8907;Produto 8907;capa para celular 8907;430.35;38;6;5
8908;Produto 8908;capa para celular 8908;653.62;411;6;3
8909;Produto 8909;capa para celular 8909;162.32;192;7;4
8910;Produto 8910;capa para celular 8910;707.43;317;7;3
8911;Produto 8911;capa para celular 8911;934.89;416;10;1
8912;Produto 8912;capa para celular 8912;919.82;286;3;2
8913;Produto 8913;capa para celular 8913;741.52;44;5;2
8914;Produto 8914;capa para celular 8914;79.82;463;10;2
8915;Produto 8915;capa para celular 8915;748.61;35;6;3
8916;Produto 8916;capa para celular 8916;597.42;54;7;4
8917;Produto 8917;capa para celular 8917;921.83;225;10;4
8918;Produto 8918;capa para celular 8918;477.91;15;3;1
8919;Produto 8919;capa para celular 8919;215.22;241;3;1
8920;Produto 8920;capa para celular 8920;975.04;324;3;3
8921;Produto 8921;capa para celular 8921;912.04;254;9;2
8922;Produto 8922;capa para celular 8922;852.45;456;8;3
8923;Produto 8923;capa para celular 8923;418.89;362;4;4
8924;Produto 8924;capa para celular 8924;49.71;242;10;5
8925;Produto 8925;capa para celular 8925;305.29;97;7;5
8926;Produto 8926;capa para celular 8926;892.78;500;4;5
8927;Produto 8927;capa para celular 8927;639.05;38;2;5
8928;Produto 8928;capa para celular 8928;832.16;487;10;1
8929;Produto 8929;capa para celular 8929;593.17;64;5;5
8930;Produto 8930;capa para celular 8930;254.33;371;10;3
8931;Produto 8931;capa para celular 8931;152.03;338;7;3
8932;Produto 8932;capa para celular 8932;444.64;56;2;1
8933;Produto 8933;capa para celular 8933;347.9;147;6;5
8934;Produto 8934;capa para celular 8934;516.19;149;10;3
8935;Produto 8935;capa para celular 8935;339.21;260;7;4
8936;Produto 8936;capa para celular 8936;917.05;463;10;2
8937;Produto 8937;capa para celular 8937;520.22;291;2;3
8938;Produto 8938;capa para celular 8938;59.96;109;8;5
8939;Produto 8939;capa para celular 8939;817.4;62;7;3
8940;Produto 8940;capa para celular 8940;861.64;132;5;5
8941;Produto 8941;capa para celular 8941;300.57;102;6;5
8942;Produto 8942;capa para celular 8942;720.46;334;8;4
8943;Produto 8943;capa para celular 8943;910.65;376;4;3
8944;Produto 8944;capa para celular 8944;425.8;244;8;3
8945;Produto 8945;capa para celular 8945;859.41;378;9;5
8946;Produto 8946;capa para celular 8946;390.39;260;8;5
8947;Produto 8947;capa para celular 8947;953.69;226;1;4
8948;Produto 8948;capa para celular 8948;759.09;283;6;5
8949;Produto 8949;capa para celular 8949;846.16;494;5;3
8950;Produto 8950;capa para celular 8950;517.8;208;3;2
8951;Produto 8951;capa para celular 8951;583.69;143;10;5
8952;Produto 8952;capa para celular 8952;756.88;439;1;1
8953;Produto 8953;capa para celular 8953;337.98;353;8;1
8954;Produto 8954;capa para celular 8954;87.1;78;7;3
8955;Produto 8955;capa para celular 8955;168.36;286;7;5
8956;Produto 8956;capa para celular 8956;229.29;453;10;3
8957;Produto 8957;capa para celular 8957;898.5;321;9;1
8958;Produto 8958;capa para celular 8958;304.89;178;9;1
8959;Produto 8959;capa para celular 8959;306.12;174;2;3
8960;Produto 8960;capa para celular 8960;660.1;87;10;2
8961;Produto 8961;capa para celular 8961;574.18;303;10;2
8962;Produto 8962;capa para celular 8962;97.36;299;1;3
8963;Produto 8963;capa para celular 8963;559.47;469;7;3
8964;Produto 8964;capa para celular 8964;33.99;416;8;5
8965;Produto 8965;capa para celular 8965;548.15;229;2;2
8966;Produto 8966;capa para celular 8966;709.48;61;2;2
8967;Produto 8967;capa para celular 8967;56.54;236;1;5
8968;Produto 8968;capa para celular 8968;823.25;88;6;4
8969;Produto 8969;capa para celular 8969;53.68;275;8;5
8970;Produto 8970;capa para celular 8970;640.66;271;5;3
8971;Produto 8971;capa para celular 8971;499.45;138;3;1
8972;Produto 8972;capa para celular 8972;663.65;302;7;1
8973;Produto 8973;capa para celular 8973;851.86;302;10;2
8974;Produto 8974;capa para celular 8974;887.37;344;7;3
8975;Produto 8975;capa para celular 8975;583.83;152;9;1
8976;Produto 8976;capa para celular 8976;779.55;431;8;1
8977;Produto 8977;capa para celular 8977;439.27;486;10;1
8978;Produto 8978;capa para celular 8978;989.36;460;3;1
8979;Produto 8979;capa para celular 8979;535.45;114;3;2
8980;Produto 8980;capa para celular 8980;395.76;372;4;2
8981;Produto 8981;capa para celular 8981;951.11;290;10;3
8982;Produto 8982;capa para celular 8982;561.43;347;9;3
8983;Produto 8983;capa para celular 8983;12.82;455;10;4
8984;Produto 8984;capa para celular 8984;405.05;72;6;1
8985;Produto 8985;capa para celular 8985;125.86;161;5;5
8986;Produto 8986;capa para celular 8986;677.93;134;4;5
8987;Produto 8987;capa para celular 8987;985.07;335;3;1
8988;Produto 8988;capa para celular 8988;340.1;288;9;1
8989;Produto 8989;capa para celular 8989;28.54;149;7;2
8990;Produto 8990;capa para celular 8990;982.1;171;4;1
8991;Produto 8991;capa para celular 8991;932.88;114;10;1
8992;Produto 8992;capa para celular 8992;548.54;183;4;2
8993;Produto 8993;capa para celular 8993;812.6;488;3;4
8994;Produto 8994;capa para celular 8994;126.5;238;10;2
8995;Produto 8995;capa para celular 8995;593.55;329;10;2
8996;Produto 8996;capa para celular 8996;353.06;120;4;3
8997;Produto 8997;capa para celular 8997;205.94;468;5;1
8998;Produto 8998;capa para celular 8998;500.06;180;10;1
8999;Produto 8999;capa para celular 8999;905.27;338;7;4
9000;Produto 9000;capa para celular 9000;947.3;207;10;2
9001;Produto 9001;capa para celular 9001;527.04;433;2;4
9002;Produto 9002;capa para celular 9002;355.42;264;1;3
9003;Produto 9003;capa para celular 9003;276.93;438;4;4
9004;Produto 9004;capa para celular 9004;88.21;332;1;5
9005;Produto 9005;capa para celular 9005;484.19;357;1;3
9006;Produto 9006;capa para celular 9006;994.13;194;4;5
9007;Produto 9007;capa para celular 9007;364.98;157;9;4
9008;Produto 9008;capa para celular 9008;812.4;275;2;1
9009;Produto 9009;capa para celular 9009;591.75;429;1;3
9010;Produto 9010;capa para celular 9010;19.67;50;4;1
9011;Produto 9011;capa para celular 9011;675.57;458;9;2
9012;Produto 9012;capa para celular 9012;243.93;252;2;1
9013;Produto 9013;capa para celular 9013;141.03;27;1;2
9014;Produto 9014;capa para celular 9014;777.87;31;2;4
9015;Produto 9015;capa para celular 9015;658.19;81;2;2
9016;Produto 9016;capa para celular 9016;625.2;387;10;5
9017;Produto 9017;capa para celular 9017;997.18;430;1;1
9018;Produto 9018;capa para celular 9018;584.54;492;5;5
9019;Produto 9019;capa para celular 9019;268.11;322;8;1
9020;Produto 9020;capa para celular 9020;740.83;199;10;1
9021;Produto 9021;capa para celular 9021;76.68;299;6;5
9022;Produto 9022;capa para celular 9022;349.07;452;8;4
9023;Produto 9023;capa para celular 9023;218.6;249;10;5
9024;Produto 9024;capa para celular 9024;819.16;129;2;1
9025;Produto 9025;capa para celular 9025;178.59;448;6;2
9026;Produto 9026;capa para celular 9026;641.25;426;4;5
9027;Produto 9027;capa para celular 9027;195.09;45;1;3
9028;Produto 9028;capa para celular 9028;451.4;451;2;2
9029;Produto 9029;capa para celular 9029;171.76;24;1;5
9030;Produto 9030;capa para celular 9030;786.76;264;5;3
9031;Produto 9031;capa para celular 9031;102.3;316;2;3
9032;Produto 9032;capa para celular 9032;668.88;115;2;4
9033;Produto 9033;capa para celular 9033;210.29;6;1;2
9034;Produto 9034;capa para celular 9034;448.58;152;7;2
9035;Produto 9035;capa para celular 9035;830.07;265;7;3
9036;Produto 9036;capa para celular 9036;681.21;137;9;3
9037;Produto 9037;capa para celular 9037;447.71;423;10;5
9038;Produto 9038;capa para celular 9038;994.42;341;5;5
9039;Produto 9039;capa para celular 9039;563.13;346;4;4
9040;Produto 9040;capa para celular 9040;866.77;295;8;3
9041;Produto 9041;capa para celular 9041;233.0;50;9;1
9042;Produto 9042;capa para celular 9042;591.89;108;7;2
9043;Produto 9043;capa para celular 9043;549.92;492;10;2
9044;Produto 9044;capa para celular 9044;863.69;333;1;4
9045;Produto 9045;capa para celular 9045;403.95;304;4;4
9046;Produto 9046;capa para celular 9046;657.54;441;7;2
9047;Produto 9047;capa para celular 9047;179.17;179;8;3
9048;Produto 9048;capa para celular 9048;113.75;272;1;4
9049;Produto 9049;capa para celular 9049;472.81;498;3;3
9050;Produto 9050;capa para celular 9050;474.15;7;5;5
9051;Produto 9051;capa para celular 9051;931.93;440;4;2
9052;Produto 9052;capa para celular 9052;184.31;302;4;1
9053;Produto 9053;capa para celular 9053;627.78;263;3;3
9054;Produto 9054;capa para celular 9054;281.06;33;6;3
9055;Produto 9055;capa para celular 9055;12.97;4;5;1
9056;Produto 9056;capa para celular 9056;117.14;260;2;1
9057;Produto 9057;capa para celular 9057;285.26;298;8;3
9058;Produto 9058;capa para celular 9058;180.66;111;1;1
9059;Produto 9059;capa para celular 9059;617.8;216;6;4
9060;Produto 9060;capa para celular 9060;338.76;141;3;2
9061;Produto 9061;capa para celular 9061;115.04;410;7;3
9062;Produto 9062;capa para celular 9062;909.41;345;4;4
9063;Produto 9063;capa para celular 9063;634.11;342;3;2
9064;Produto 9064;capa para celular 9064;399.73;437;5;2
9065;Produto 9065;capa para celular 9065;410.0;18;1;5
9066;Produto 9066;capa para celular 9066;769.37;99;7;3
9067;Produto 9067;capa para celular 9067;137.1;299;2;4
9068;Produto 9068;capa para celular 9068;854.43;322;1;5
9069;Produto 9069;capa para celular 9069;946.15;478;10;3
9070;Produto 9070;capa para celular 9070;760.59;429;7;1
9071;Produto 9071;capa para celular 9071;178.56;55;4;1
9072;Produto 9072;capa para celular 9072;204.27;480;4;1
9073;Produto 9073;capa para celular 9073;431.61;194;5;4
9074;Produto 9074;capa para celular 9074;418.7;290;6;3
9075;Produto 9075;capa para celular 9075;311.38;210;8;2
9076;Produto 9076;capa para celular 9076;69.92;411;5;5
9077;Produto 9077;capa para celular 9077;161.9;92;1;5
9078;Produto 9078;capa para celular 9078;129.8;111;4;1
9079;Produto 9079;capa para celular 9079;554.95;66;7;4
9080;Produto 9080;capa para celular 9080;237.49;51;3;2
9081;Produto 9081;capa para celular 9081;214.21;199;9;1
9082;Produto 9082;capa para celular 9082;794.99;24;9;5
9083;Produto 9083;capa para celular 9083;697.0;117;2;3
9084;Produto 9084;capa para celular 9084;276.47;206;7;4
9085;Produto 9085;capa para celular 9085;931.42;46;3;4
9086;Produto 9086;capa para celular 9086;323.31;500;9;2
9087;Produto 9087;capa para celular 9087;952.77;159;4;5
9088;Produto 9088;capa para celular 9088;825.34;291;9;3
9089;Produto 9089;capa para celular 9089;847.81;299;2;2
9090;Produto 9090;capa para celular 9090;969.69;468;9;3
9091;Produto 9091;capa para celular 9091;229.27;455;4;4
9092;Produto 9092;capa para celular 9092;514.28;380;3;3
9093;Produto 9093;capa para celular 9093;950.04;369;6;2
9094;Produto 9094;capa para celular 9094;401.72;130;6;4
9095;Produto 9095;capa para celular 9095;284.06;341;8;4
9096;Produto 9096;capa para celular 9096;526.97;10;8;2
9097;Produto 9097;capa para celular 9097;981.78;58;9;1
9098;Produto 9098;capa para celular 9098;923.01;154;7;4
9099;Produto 9099;capa para celular 9099;711.57;314;8;1
9100;Produto 9100;capa para celular 9100;176.03;459;1;3
9101;Produto 9101;capa para celular 9101;346.34;500;7;3
9102;Produto 9102;capa para celular 9102;273.3;207;9;4
9103;Produto 9103;capa para celular 9103;246.39;186;9;2
9104;Produto 9104;capa para celular 9104;176.41;99;2;3
9105;Produto 9105;capa para celular 9105;449.61;286;10;4
9106;Produto 9106;capa para celular 9106;64.94;68;6;4
9107;Produto 9107;capa para celular 9107;824.8;71;1;5
9108;Produto 9108;capa para celular 9108;184.59;372;4;3
9109;Produto 9109;capa para celular 9109;484.26;38;6;2
9110;Produto 9110;capa para celular 9110;618.58;479;9;3
9111;Produto 9111;capa para celular 9111;141.77;262;10;2
9112;Produto 9112;capa para celular 9112;749.44;343;7;3
9113;Produto 9113;capa para celular 9113;624.89;421;1;1
9114;Produto 9114;capa para celular 9114;303.83;247;5;3
9115;Produto 9115;capa para celular 9115;152.1;477;1;4
9116;Produto 9116;capa para celular 9116;502.66;173;7;3
9117;Produto 9117;capa para celular 9117;872.75;458;9;3
9118;Produto 9118;capa para celular 9118;846.83;495;8;5
9119;Produto 9119;capa para celular 9119;862.97;446;9;4
9120;Produto 9120;capa para celular 9120;658.44;100;9;3
9121;Produto 9121;capa para celular 9121;138.0;258;1;1
9122;Produto 9122;capa para celular 9122;369.36;456;5;4
9123;Produto 9123;capa para celular 9123;262.64;305;1;4
9124;Produto 9124;capa para celular 9124;882.46;462;9;5
9125;Produto 9125;capa para celular 9125;634.97;419;3;1
9126;Produto 9126;capa para celular 9126;554.49;414;7;1
9127;Produto 9127;capa para celular 9127;655.27;326;8;2
9128;Produto 9128;capa para celular 9128;613.8;3;7;1
9129;Produto 9129;capa para celular 9129;427.47;245;4;3
9130;Produto 9130;capa para celular 9130;383.36;221;8;2
9131;Produto 9131;capa para celular 9131;746.52;242;7;4
9132;Produto 9132;capa para celular 9132;33.76;48;5;5
9133;Produto 9133;capa para celular 9133;176.04;194;1;2
9134;Produto 9134;capa para celular 9134;139.88;232;1;1
9135;Produto 9135;capa para celular 9135;149.91;410;10;5
9136;Produto 9136;capa para celular 9136;421.32;328;2;1
9137;Produto 9137;capa para celular 9137;205.1;470;6;4
9138;Produto 9138;capa para celular 9138;458.44;228;6;3
9139;Produto 9139;capa para celular 9139;772.35;11;9;2
9140;Produto 9140;capa para celular 9140;745.44;468;10;1
9141;Produto 9141;capa para celular 9141;983.54;170;10;2
9142;Produto 9142;capa para celular 9142;139.25;386;2;3
9143;Produto 9143;capa para celular 9143;585.71;492;2;2
9144;Produto 9144;capa para celular 9144;115.81;157;6;3
9145;Produto 9145;capa para celular 9145;293.73;477;4;5
9146;Produto 9146;capa para celular 9146;930.45;71;8;5
9147;Produto 9147;capa para celular 9147;932.16;44;10;1
9148;Produto 9148;capa para celular 9148;754.14;470;2;3
9149;Produto 9149;capa para celular 9149;584.74;170;7;2
9150;Produto 9150;capa para celular 9150;909.1;193;1;3
9151;Produto 9151;capa para celular 9151;853.78;80;3;1
9152;Produto 9152;capa para celular 9152;923.17;331;3;4
9153;Produto 9153;capa para celular 9153;317.14;69;9;2
9154;Produto 9154;capa para celular 9154;482.0;149;8;4
9155;Produto 9155;capa para celular 9155;914.44;307;10;4
9156;Produto 9156;capa para celular 9156;990.14;311;10;4
9157;Produto 9157;capa para celular 9157;530.8;330;3;2
9158;Produto 9158;capa para celular 9158;552.66;265;7;5
9159;Produto 9159;capa para celular 9159;97.09;374;8;4
9160;Produto 9160;capa para celular 9160;806.37;39;8;2
9161;Produto 9161;capa para celular 9161;173.13;131;8;4
9162;Produto 9162;capa para celular 9162;562.73;177;2;4
9163;Produto 9163;capa para celular 9163;781.52;156;1;4
9164;Produto 9164;capa para celular 9164;75.19;355;6;1
9165;Produto 9165;capa para celular 9165;634.86;22;2;4
9166;Produto 9166;capa para celular 9166;545.69;498;1;3
9167;Produto 9167;capa para celular 9167;373.15;401;2;3
9168;Produto 9168;capa para celular 9168;62.48;305;4;4
9169;Produto 9169;capa para celular 9169;273.74;60;8;5
9170;Produto 9170;capa para celular 9170;554.21;161;4;4
9171;Produto 9171;capa para celular 9171;22.47;460;7;2
9172;Produto 9172;capa para celular 9172;500.46;20;5;2
9173;Produto 9173;capa para celular 9173;568.08;360;10;5
9174;Produto 9174;capa para celular 9174;815.45;322;2;1
9175;Produto 9175;capa para celular 9175;65.36;39;4;5
9176;Produto 9176;capa para celular 9176;726.63;333;4;2
9177;Produto 9177;capa para celular 9177;789.57;363;1;2
9178;Produto 9178;capa para celular 9178;302.59;209;3;4
9179;Produto 9179;capa para celular 9179;215.52;236;6;1
9180;Produto 9180;capa para celular 9180;639.55;406;4;2
9181;Produto 9181;capa para celular 9181;146.24;199;5;3
9182;Produto 9182;capa para celular 9182;444.07;95;5;5
9183;Produto 9183;capa para celular 9183;968.85;140;1;5
9184;Produto 9184;capa para celular 9184;754.44;359;10;4
9185;Produto 9185;capa para celular 9185;473.38;309;1;3
9186;Produto 9186;capa para celular 9186;950.47;240;3;3
9187;Produto 9187;capa para celular 9187;256.2;308;3;4
9188;Produto 9188;capa para celular 9188;43.87;279;1;4
9189;Produto 9189;capa para celular 9189;865.26;260;5;4
9190;Produto 9190;capa para celular 9190;83.25;99;4;2
9191;Produto 9191;capa para celular 9191;497.66;475;3;4
9192;Produto 9192;capa para celular 9192;137.76;18;8;1
9193;Produto 9193;capa para celular 9193;307.84;36;8;2
9194;Produto 9194;capa para celular 9194;11.12;226;10;1
9195;Produto 9195;capa para celular 9195;20.3;370;5;2
9196;Produto 9196;capa para celular 9196;723.18;75;10;2
9197;Produto 9197;capa para celular 9197;81.27;176;1;3
9198;Produto 9198;capa para celular 9198;404.62;500;1;4
9199;Produto 9199;capa para celular 9199;813.56;39;4;4
9200;Produto 9200;capa para celular 9200;958.97;300;1;2
9201;Produto 9201;capa para celular 9201;914.02;344;5;3
9202;Produto 9202;capa para celular 9202;374.14;186;6;4
9203;Produto 9203;capa para celular 9203;285.99;413;4;4
9204;Produto 9204;capa para celular 9204;388.53;163;4;2
9205;Produto 9205;capa para celular 9205;970.14;189;7;1
9206;Produto 9206;capa para celular 9206;46.36;387;10;3
9207;Produto 9207;capa para celular 9207;695.65;316;4;4
9208;Produto 9208;capa para celular 9208;35.81;474;9;5
9209;Produto 9209;capa para celular 9209;413.2;434;7;1
9210;Produto 9210;capa para celular 9210;964.37;17;6;4
9211;Produto 9211;capa para celular 9211;117.74;230;5;3
9212;Produto 9212;capa para celular 9212;604.28;293;5;4
9213;Produto 9213;capa para celular 9213;436.9;322;7;4
9214;Produto 9214;capa para celular 9214;604.07;71;5;5
9215;Produto 9215;capa para celular 9215;892.33;207;3;4
9216;Produto 9216;capa para celular 9216;42.02;106;3;5
9217;Produto 9217;capa para celular 9217;653.34;22;3;5
9218;Produto 9218;capa para celular 9218;773.41;293;2;4
9219;Produto 9219;capa para celular 9219;707.11;140;2;4
9220;Produto 9220;capa para celular 9220;192.74;239;3;1
9221;Produto 9221;capa para celular 9221;320.81;247;10;5
9222;Produto 9222;capa para celular 9222;138.14;283;8;5
9223;Produto 9223;capa para celular 9223;262.66;420;6;2
9224;Produto 9224;capa para celular 9224;165.75;448;1;1
9225;Produto 9225;capa para celular 9225;572.69;161;9;5
9226;Produto 9226;capa para celular 9226;113.85;230;6;5
9227;Produto 9227;capa para celular 9227;758.11;104;8;4
9228;Produto 9228;capa para celular 9228;712.37;172;4;4
9229;Produto 9229;capa para celular 9229;819.6;128;6;1
9230;Produto 9230;capa para celular 9230;772.63;472;6;2
9231;Produto 9231;capa para celular 9231;352.4;303;7;2
9232;Produto 9232;capa para celular 9232;178.53;483;4;4
9233;Produto 9233;capa para celular 9233;142.76;265;9;2
9234;Produto 9234;capa para celular 9234;841.76;116;1;1
9235;Produto 9235;capa para celular 9235;406.16;231;3;4
9236;Produto 9236;capa para celular 9236;604.36;231;8;4
9237;Produto 9237;capa para celular 9237;356.5;134;7;3
9238;Produto 9238;capa para celular 9238;42.33;480;3;4
9239;Produto 9239;capa para celular 9239;306.62;336;3;5
9240;Produto 9240;capa para celular 9240;221.69;91;4;2
9241;Produto 9241;capa para celular 9241;123.26;56;4;5
9242;Produto 9242;capa para celular 9242;865.73;310;8;3
9243;Produto 9243;capa para celular 9243;190.58;322;1;3
9244;Produto 9244;capa para celular 9244;527.43;48;3;4
9245;Produto 9245;capa para celular 9245;600.21;468;7;3
9246;Produto 9246;capa para celular 9246;241.15;417;1;3
9247;Produto 9247;capa para celular 9247;451.64;456;7;1
9248;Produto 9248;capa para celular 9248;119.28;196;6;3
9249;Produto 9249;capa para celular 9249;413.34;333;5;4
9250;Produto 9250;capa para celular 9250;522.19;389;3;1
9251;Produto 9251;capa para celular 9251;925.4;52;10;4
9252;Produto 9252;capa para celular 9252;308.92;480;1;3
9253;Produto 9253;capa para celular 9253;757.28;88;6;4
9254;Produto 9254;capa para celular 9254;643.6;210;8;2
9255;Produto 9255;capa para celular 9255;971.84;237;8;2
9256;Produto 9256;capa para celular 9256;21.13;231;9;4
9257;Produto 9257;capa para celular 9257;669.07;67;7;4
9258;Produto 9258;capa para celular 9258;122.81;407;3;3
9259;Produto 9259;capa para celular 9259;390.67;424;2;3
9260;Produto 9260;capa para celular 9260;487.04;373;6;2
9261;Produto 9261;capa para celular 9261;200.72;86;3;1
9262;Produto 9262;capa para celular 9262;376.77;121;5;2
9263;Produto 9263;capa para celular 9263;498.43;459;6;3
